g_name;population_size;number_of_edges;beta;innovators_perc;centrism;conformism;modularity;m_barabasi;p_rew_erdos;recommender;rewiring;s;max_time;misinformation;epsilon;n_experiments;mu;delta;time;converged;tot_rewiring;simulation_seed;opinion_seed;graph_seed;avg_op0;avg_opf;ndi0;ndif;stdv0;stdvf;clust0;clustf;BC0;BCf;neigh_corr0;neigh_corrf;num_peaks0;num_peaksf;rwc0;rwcf;strongly_cc0;strongly_ccf;propro;prono;nono;nopro;other
fortunato;400;4955;0.0;0.4925;1.0;0.4000000000000001;0.5500000000000002;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;105;110;108;109;0.5068762057459043;0.5029626542600414;0.3343837935999978;0.24020195250073695;115.46969299344309;115.46969299344309;0.0635553176503716;0.08531785937058844;0.5808914279306419;0.9452439525493291;0.08293270526935348;0.07896296931430313;2;2;0.2773021973083003;0.2948698284528259;1;1;2029296;129;2018657;132;1951786
fortunato;400;4984;0.0;0.49;1.0;0.4000000000000001;0.45000000000000007;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;1993;62;60;61;0.4898166321565677;0.49308813300774573;0.30694001071526333;0.15354459750747892;115.46969299344309;115.46969299344309;0.08974599794733056;0.12107768457895418;0.5538418792542326;0.9016028292629382;0.08437185132314282;0.8156902124712153;3;2;0.3018290990707726;0.4976649235730342;1;1;2295164;66;2381666;75;1323029
fortunato;400;4723;0.0;0.475;1.0;0.4000000000000001;0.45000000000000007;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;1889;86;84;85;0.46042871048639455;0.45950345705787227;0.3320022819781213;0.16055895804192286;115.46969299344309;115.46969299344309;0.06456637602979078;0.10459891277957897;0.5907901062138615;0.9157099034403499;0.21751740609776726;0.8059479844352696;2;2;0.2817525054151776;0.47265755429844336;1;1;2795988;227;1901723;228;1301834
fortunato;400;4917;0.0;0.5;1.0;0.4000000000000001;0.35000000000000003;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;1966;68;66;67;0.567504632901314;0.5801284381446064;0.2956438958096286;0.1619425483615764;115.46969299344309;115.46969299344309;0.11083910240025319;0.1441340177453171;0.5515085219577306;0.6526907503363625;0.005293690929930095;0.7969831752815786;2;3;0.30050469006341324;0.5059510258992158;1;1;1954369;215;2547800;237;1497379
fortunato;400;6127;0.0;0.4775;1.0;0.4000000000000001;0.45000000000000007;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;2450;116;114;115;0.5178670121599975;0.5148969235662063;0.32085916163036365;0.17886907255375029;115.46969299344309;115.46969299344309;0.16911779295688753;0.17305891026420514;0.5065314322350077;0.4830251954213986;0.05412135566269879;0.8400237375688708;3;3;0.3378779013967551;0.5060595894976189;1;1;1253986;269;3228424;353;1516968
fortunato;400;5011;0.0;0.515;1.0;0.4000000000000001;0.45000000000000007;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;114;38;36;37;0.49142874602605774;0.49779075197478717;0.32919848536418395;0.27292563419962373;115.46969299344309;115.46969299344309;0.06945569749001086;0.09578379757396563;0.6129530545574725;0.714465598359355;0.33847147518622545;0.34569264528787175;3;3;0.2910070451585096;0.3087420432746936;1;1;2047032;639;1627791;560;2323978
fortunato;400;5318;0.0;0.48;1.0;0.4000000000000001;0.45000000000000007;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;311;98;96;97;0.4957486733875178;0.5028544670571032;0.3352993890155072;0.24864613792360302;115.46969299344309;115.46969299344309;0.11745029659028773;0.1999162468514646;0.6651533140780193;0.9691252530294889;-0.08742782117421412;-0.0035775348568984344;2;2;0.304338014342591;0.33441871795128614;1;1;1838547;123;2138143;83;2023104
fortunato;400;5046;0.0;0.495;1.0;0.4000000000000001;0.45000000000000007;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;296;128;126;127;0.459107376989316;0.46507014929303053;0.31876475154225825;0.2363132941513549;115.46969299344309;115.46969299344309;0.0805542343086283;0.15185761537542075;0.6022003587379828;0.8923544773648424;0.16903930503126116;0.24108410940859998;2;2;0.2997888570265973;0.3451147769035474;1;1;2441775;148;1718365;138;1839574
fortunato;400;5524;0.0;0.525;1.0;0.4000000000000001;0.45000000000000007;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;135;92;90;91;0.536861789204395;0.5329501363031797;0.3186929629774989;0.19710932644259674;115.46969299344309;115.46969299344309;0.11490276999482023;0.14585827928519074;0.5389113193807504;0.9305597857042169;0.21392534928745366;0.3139270868629457;3;3;0.3377153938350582;0.36045052423441376;1;1;1148119;628;3258472;652;1592129
fortunato;400;5181;0.0;0.495;1.0;0.4000000000000001;0.35000000000000003;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;2072;2;0;1;0.4458662953127852;0.45525283629030283;0.3151952573253003;0.17321488352591602;115.46969299344309;115.46969299344309;0.08791123906334523;0.1459075053318016;0.5308760366015546;0.6215892898042742;0.10367166201373743;0.8240286153298454;2;3;0.3008369564952009;0.5125255781768114;1;1;2577767;109;1915191;89;1506844
fortunato;400;5006;0.0;0.495;1.0;0.4000000000000001;0.35000000000000003;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;2002;14;12;13;0.49566320106937306;0.5017435887956898;0.29648451405456006;0.1324746165355812;115.46969299344309;115.46969299344309;0.10289007959897707;0.1282140986486748;0.5539826791213146;0.8275744556727616;0.13689232895058132;0.814078079523674;3;3;0.3094631341017392;0.5048552642845987;1;1;2542741;302;2178857;205;1277895
fortunato;400;4933;0.0;0.5175;1.0;0.4000000000000001;0.45000000000000007;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;1973;134;132;133;0.5014511581209511;0.49864077544130453;0.31341001890210024;0.14003785614932787;115.46969299344309;115.46969299344309;0.07392287717088378;0.10672013609678077;0.5683375651709186;0.9220077804853396;0.14343144027059523;0.8288140340548964;2;2;0.28078662474273325;0.48406900297977973;1;1;2664302;177;2060431;172;1274918
fortunato;400;5255;0.0;0.525;1.0;0.4000000000000001;0.45000000000000007;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;2102;122;120;121;0.501983390054054;0.5100134396344163;0.28672609004882366;0.08107579468903271;115.46969299344309;115.46969299344309;0.1085182919271883;0.1799152372093566;0.47093965225958156;0.24460533133112364;-0.01915325716363138;0.8557715609751023;3;3;0.28310517315754374;0.47427478167605397;1;1;4092295;999;883460;922;1022324
fortunato;400;4923;0.0;0.5075;1.0;0.4000000000000001;0.45000000000000007;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;250;44;42;43;0.4849153173709173;0.4865355543322303;0.3378863055489923;0.24274187784118534;115.46969299344309;115.46969299344309;0.09263288208170717;0.15004109229571733;0.5476505800482881;0.9564290870748209;0.1836445909122511;0.11078776640503366;2;2;0.3020267175380758;0.33072104745155895;1;1;2026113;106;2037793;91;1935897
fortunato;400;5267;0.0;0.4925;1.0;0.4000000000000001;0.45000000000000007;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;125;32;30;31;0.4794555292322829;0.4753961753288076;0.3150429486863006;0.22606194381371772;115.46969299344309;115.46969299344309;0.09075138696185085;0.1180224041027097;0.5533538678440899;0.750288345439317;0.005178537483826642;0.10687871806600632;2;3;0.3003278729853185;0.32413810947047694;1;1;2297775;119;1738867;96;1963143
fortunato;400;5471;0.0;0.4825;1.0;0.4000000000000001;0.45000000000000007;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;127;26;24;25;0.46428926898853456;0.454882858229529;0.3191348842771292;0.23210164004808123;115.46969299344309;115.46969299344309;0.10952287933329335;0.1359219264662913;0.5764943353178723;0.9084860558599777;0.08831237305407766;0.11761928499302969;2;2;0.2992153451823854;0.3245890362950628;1;1;2440896;125;1665695;111;1893173
fortunato;400;5238;0.0;0.5175;1.0;0.4000000000000001;0.45000000000000007;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;229;20;18;19;0.5068417541619783;0.5092845982726871;0.350907991305942;0.2707900596054983;115.46969299344309;115.46969299344309;0.10619949941415202;0.16109960537850637;0.6739265556837546;0.9779202785813751;0.06335880182006624;0.13258236343918403;3;2;0.31046906229524546;0.3444348913960776;1;1;2033409;58;2053503;66;1912964
fortunato;400;5139;0.0;0.4575;1.0;0.4000000000000001;0.35000000000000003;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;2055;50;48;49;0.48173679484740667;0.4879674034139257;0.3047836646632282;0.1470013948861117;115.46969299344309;115.46969299344309;0.11965362445213606;0.12761722995151303;0.5774806430901194;0.9600400326910065;0.11522524025936762;0.8326420414560172;2;2;0.30914978196443266;0.48130998457869123;1;1;1796350;144;2954191;158;1249157
fortunato;400;4914;0.0;0.4925;1.0;0.4000000000000001;0.45000000000000007;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;162;140;138;139;0.49791488266562184;0.49498290419379587;0.33446027730786104;0.23933122000780013;115.46969299344309;115.46969299344309;0.07203997788520083;0.10614423715499964;0.6162756404199334;0.9809441645366859;0.15828508694563234;0.12392747350747182;2;2;0.2857772559905968;0.303970599368507;1;1;1333093;359;2863912;375;1802261
fortunato;400;5197;0.0;0.46;1.0;0.4000000000000001;0.5500000000000002;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;228;56;54;55;0.44126641951393025;0.4445181009576713;0.32003719623296645;0.2567242943369512;115.46969299344309;115.46969299344309;0.07654591454952046;0.12752568621017202;0.5542352283898266;0.906176279601691;-0.06147161899203692;-0.07479983814508173;2;2;0.28685671498276166;0.3114715650829024;1;1;1908824;26;2014337;30;2076783
fortunato;400;5207;0.0;0.4825;1.0;0.4000000000000001;0.45000000000000007;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;2082;80;78;79;0.5256192283650425;0.5282873976398758;0.2829490950481924;0.14103820880995094;115.46969299344309;115.46969299344309;0.08925409781782674;0.13403775064474124;0.5346317762312294;0.8641076904805273;0.08656470738948806;0.8157650639446912;2;2;0.30193725144259104;0.4866526384066883;1;1;1856013;131;2804004;149;1339703
fortunato;400;5008;0.0;0.4925;1.0;0.4000000000000001;0.5500000000000002;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;108;104;102;103;0.5296871636440887;0.5320359168780151;0.2982681884065865;0.22118954412785016;115.46969299344309;115.46969299344309;0.06365570565107716;0.08471776379271048;0.5450431844349076;0.6212834889375051;0.06101912376126537;0.09361616583983912;2;3;0.2824809756747563;0.3052487935889073;1;1;1395128;163;2649915;194;1954600
fortunato;400;5113;0.0;0.4525;1.0;0.4000000000000001;0.45000000000000007;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;264;74;72;73;0.42742842926910635;0.42423390634171837;0.3419968483600835;0.24307424349772008;115.46969299344309;115.46969299344309;0.09305759813118433;0.16315838000539615;0.6042819529407857;0.9284407563119139;0.0948277608987842;0.22345596769111944;3;2;0.2961320796245179;0.336260598946814;1;1;2553897;555;1611601;431;1833516
fortunato;400;4797;0.0;0.515;1.0;0.4000000000000001;0.45000000000000007;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;1918;8;6;7;0.5236221211233396;0.5120175292924585;0.3200551057350761;0.16998831561938957;115.46969299344309;115.46969299344309;0.07501916075558152;0.09387807144994285;0.6055182584195755;0.9560437119479902;0.14003738921518216;0.7977950324246595;2;2;0.28634001971411355;0.4611090071427153;1;1;2317659;61;2344795;79;1337406
fortunato;400;4955;0.0;0.4925;1.0;0.4000000000000001;0.5500000000000002;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;1982;110;108;109;0.5068762057459043;0.4990718569719634;0.3343837935999978;0.16585788749955763;115.46969299344309;115.46969299344309;0.0635553176503716;0.09797979695970162;0.5808914279306419;0.9486807692101696;0.08293270526935348;0.8261475297564714;2;2;0.2773021973083003;0.4611864731227944;1;1;2243785;130;2373623;141;1382321
fortunato;400;5231;0.0;0.475;1.0;0.4000000000000001;0.5500000000000002;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;186;62;60;61;0.5580210817624919;0.5528779655908006;0.31122683578546606;0.23298339891245692;115.46969299344309;115.46969299344309;0.08074461304952049;0.1222045766613848;0.5186553543620669;0.5948289201392509;-0.08020450110482108;0.024678263098698118;2;3;0.28643423977761795;0.3086871170655245;1;1;1245898;177;2705963;225;2047737
fortunato;400;4840;0.0;0.4575;1.0;0.4000000000000001;0.5500000000000002;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;103;86;84;85;0.45160182875223376;0.4585450717889335;0.35072233424011484;0.264759215446215;115.46969299344309;115.46969299344309;0.05452775532677797;0.07606617722107863;0.6149679674480432;0.924071036517508;0.2813765311484436;0.31708158244673634;2;2;0.2845991210391918;0.31316096042492997;1;1;2348810;190;1780713;151;1870136
fortunato;400;5011;0.0;0.515;1.0;0.4000000000000001;0.45000000000000007;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;2004;38;36;37;0.49142874602605774;0.48999535024886925;0.32919848536418395;0.14581460437916433;115.46969299344309;115.46969299344309;0.06945569749001086;0.12869478539627627;0.6129530545574725;0.9630041037527237;0.33847147518622545;0.8500662555722018;3;2;0.2910070451585096;0.5088462377660528;1;1;1397505;865;3494609;855;1106166
fortunato;400;5633;0.0;0.485;1.0;0.4000000000000001;0.45000000000000007;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;244;68;66;67;0.4703326766029977;0.4530106900513796;0.33345042106362477;0.22991265746490078;115.46969299344309;115.46969299344309;0.10715446356471263;0.16472862880652245;0.5982857470785554;0.9765434014844413;0.05833885914603834;0.21336362937725617;3;2;0.30711460197268026;0.3402166964543183;1;1;2414740;230;1732243;181;1852606
fortunato;400;5156;0.0;0.48;1.0;0.4000000000000001;0.5500000000000002;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;362;116;114;115;0.535205532092382;0.5338746967330813;0.27803095633671376;0.09962613629399435;115.46969299344309;115.46969299344309;0.09963166838074658;0.19059863669406948;0.42811356683090596;0.9916625576631989;0.04987450380502243;0.09287510059846277;2;2;0.3003638476959011;0.34637731075304834;1;1;4871498;2876;325167;2941;797518
fortunato;400;5318;0.0;0.48;1.0;0.4000000000000001;0.45000000000000007;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;2127;98;96;97;0.4957486733875178;0.5037458816179818;0.3352993890155072;0.17701924988967924;115.46969299344309;115.46969299344309;0.11745029659028773;0.1323071986399519;0.6651533140780193;0.9650265503609118;-0.08742782117421412;0.7846294135293073;2;2;0.304338014342591;0.47112387367248354;1;1;1994427;97;2598268;88;1407120
fortunato;400;5267;0.0;0.4925;1.0;0.4000000000000001;0.45000000000000007;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;2106;32;30;31;0.4794555292322829;0.4814190362075776;0.3150429486863006;0.15974889375033502;115.46969299344309;115.46969299344309;0.09075138696185085;0.13319911112288044;0.5533538678440899;0.7501811447738302;0.005178537483826642;0.7911726173941982;2;3;0.3003278729853185;0.5105642777763418;1;1;2577159;89;2051606;69;1371077
fortunato;400;5046;0.0;0.495;1.0;0.4000000000000001;0.45000000000000007;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;2018;128;126;127;0.459107376989316;0.46693997567281215;0.31876475154225825;0.16318512183982187;115.46969299344309;115.46969299344309;0.0805542343086283;0.11592517088061866;0.6022003587379828;0.8830680878034198;0.16903930503126116;0.8116989525355595;2;3;0.2997888570265973;0.46471912006410265;1;1;2756696;169;1947429;139;1295567
fortunato;400;5200;0.0;0.5275;1.0;0.4000000000000001;0.45000000000000007;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;212;14;12;13;0.5039656437124211;0.5103297653152664;0.34393708978896936;0.2652501763508329;115.46969299344309;115.46969299344309;0.07924669529857237;0.1252075362231075;0.6265053094721746;0.9548443343475931;0.07185430546094781;0.0696537224823773;2;2;0.2828427245360938;0.3130419495095015;1;1;2195364;112;1819118;132;1985274
fortunato;400;5206;0.0;0.495;1.0;0.4000000000000001;0.45000000000000007;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;276;2;0;1;0.4458662953127852;0.4503457916302662;0.3179939941522013;0.2661406670437429;115.46969299344309;115.46969299344309;0.08707013868752844;0.15243608806139292;0.5308760366015546;0.6022606070398214;0.06939121988727132;0.03855539720473057;2;3;0.3001192600635364;0.3232630621713699;1;1;2273595;198;1391296;197;2334714
fortunato;400;5524;0.0;0.525;1.0;0.4000000000000001;0.45000000000000007;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;2209;92;90;91;0.536861789204395;0.5367383016141603;0.3186929629774989;0.13199711332443015;115.46969299344309;115.46969299344309;0.11490276999482023;0.15831925495532073;0.5389113193807504;0.9859795273953924;0.21392534928745366;0.8511002974149946;3;2;0.3377153938350582;0.5517738455795589;1;1;1416148;658;3491539;655;1091000
fortunato;400;5085;0.0;0.4675;1.0;0.4000000000000001;0.5500000000000002;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;490;122;120;121;0.5045263059905889;0.5046495964206834;0.3110572743761262;0.24049600809254265;115.46969299344309;115.46969299344309;0.13597596325334851;0.2649386459535965;0.5089540031307783;0.6050678241579338;-0.03744231180025684;-0.03877656338936528;2;3;0.3214083514933453;0.367976236201369;1;1;1437275;84;2376058;110;2186473
fortunato;400;4923;0.0;0.5075;1.0;0.4000000000000001;0.45000000000000007;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;1969;44;42;43;0.4849153173709173;0.4864868746689078;0.3378863055489923;0.1680311156131081;115.46969299344309;115.46969299344309;0.09263288208170717;0.1411381874305368;0.5476505800482881;0.9338961900894615;0.1836445909122511;0.7802283044338392;2;2;0.3020267175380758;0.5181442465215439;1;1;2368904;126;2248729;84;1382157
fortunato;400;4922;0.0;0.5;1.0;0.4000000000000001;0.5500000000000002;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;108;134;132;133;0.48795815037706447;0.4873258022605495;0.3207162013516753;0.2151862900550531;115.46969299344309;115.46969299344309;0.06176825033356189;0.08374210345749862;0.5452333264560238;0.7712096793419996;0.06814530277165425;0.11912070284374526;3;3;0.28187655740815976;0.29256601178009956;1;1;2207411;180;1829348;174;1962887
fortunato;400;5471;0.0;0.4825;1.0;0.4000000000000001;0.45000000000000007;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;2188;26;24;25;0.46428926898853456;0.4579523212027952;0.3191348842771292;0.1576492700054561;115.46969299344309;115.46969299344309;0.10952287933329335;0.142998233481553;0.5764943353178723;0.8540167491584978;0.08831237305407766;0.8113054968855358;2;2;0.2992153451823854;0.4843570154952014;1;1;2765783;160;1876318;146;1357593
fortunato;400;5238;0.0;0.5175;1.0;0.4000000000000001;0.45000000000000007;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;2095;20;18;19;0.5068417541619783;0.504841446058427;0.350907991305942;0.19349223283362926;115.46969299344309;115.46969299344309;0.10619949941415202;0.13150609188716272;0.6739265556837546;0.9778922507646861;0.06335880182006624;0.8161343363194128;3;2;0.31046906229524546;0.4988484651493795;1;1;2275320;42;2395031;55;1329552
fortunato;400;4914;0.0;0.4925;1.0;0.4000000000000001;0.45000000000000007;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;1965;140;138;139;0.49791488266562184;0.48775457853116905;0.33446027730786104;0.14727067069990157;115.46969299344309;115.46969299344309;0.07203997788520083;0.12871902428254894;0.6162756404199334;0.9784283835531284;0.15828508694563234;0.8466546144353728;2;2;0.2857772559905968;0.5049809594988626;1;1;2645645;367;2130351;319;1223318
fortunato;400;5197;0.0;0.46;1.0;0.4000000000000001;0.5500000000000002;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;2078;56;54;55;0.44126641951393025;0.4414514386118209;0.32003719623296645;0.17291661190537574;115.46969299344309;115.46969299344309;0.07654591454952046;0.11270658557046102;0.5542352283898266;0.9083047816294355;-0.06147161899203692;0.8054668358538843;2;2;0.28685671498276166;0.46737147427900516;1;1;2162090;30;2390496;30;1447354
fortunato;400;5008;0.0;0.4925;1.0;0.4000000000000001;0.5500000000000002;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;2003;104;102;103;0.5296871636440887;0.5235894731795461;0.2982681884065865;0.1449740206954955;115.46969299344309;115.46969299344309;0.06365570565107716;0.09673579669281417;0.5450431844349076;0.6888792824757517;0.06101912376126537;0.8114205035992408;2;3;0.2824809756747563;0.46950139295421317;1;1;1667576;161;2996226;212;1335825
fortunato;400;5339;0.0;0.4575;1.0;0.4000000000000001;0.5500000000000002;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;161;80;78;79;0.5012575944082396;0.5018344969408112;0.3033571246449701;0.2117810417872443;115.46969299344309;115.46969299344309;0.07778124333756868;0.11438547084224647;0.5745528142505135;0.9188202308352934;0.07960009440700523;0.2555634046379738;2;2;0.295373606559711;0.32745747646051154;1;1;1528271;80;2686327;130;1785192
fortunato;400;5537;0.0;0.4975;1.0;0.4000000000000001;0.45000000000000007;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;279;50;48;49;0.5071105810009147;0.5058477096514704;0.279247731720604;0.19547404042436123;115.46969299344309;115.46969299344309;0.10144745942405028;0.1623326270676524;0.46013230470173305;0.49552175747386906;0.13326933189591736;0.2727074958158221;2;3;0.3207941319751797;0.35968529230543145;1;1;926662;384;3253148;392;1819414
fortunato;400;5113;0.0;0.4525;1.0;0.4000000000000001;0.45000000000000007;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;2045;74;72;73;0.42742842926910635;0.425410481506588;0.3419968483600835;0.16786200094063047;115.46969299344309;115.46969299344309;0.09305759813118433;0.1369469161326996;0.6042819529407857;0.9350438189206545;0.0948277608987842;0.8299728794412706;3;2;0.2961320796245179;0.5068877474654414;1;1;2810763;461;1895701;416;1292659
fortunato;400;4792;0.0;0.5075;1.0;0.4000000000000001;0.5500000000000002;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;72;8;6;7;0.5214763764925303;0.5172897365394339;0.3254214350886237;0.23090450076150185;115.46969299344309;115.46969299344309;0.059035304788580066;0.07400506974268257;0.5935151985409789;0.9568684170506325;0.03389324454643517;0.18412395217526467;2;2;0.28013575785871253;0.2952984148376927;1;1;2066888;95;2032473;89;1900455
fortunato;400;4934;0.0;0.4975;1.0;0.4000000000000001;0.6500000000000001;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;119;110;108;109;0.5169044413533299;0.5118613145278956;0.337330523834246;0.24858956164506335;115.46969299344309;115.46969299344309;0.058214885684688585;0.0820370163287357;0.5663600022042032;0.9090517763388997;-0.13579541475709606;-0.04300611551276885;2;2;0.2655338600864464;0.29011892892993835;1;1;1721969;55;2250539;88;2027349
fortunato;400;5231;0.0;0.475;1.0;0.4000000000000001;0.5500000000000002;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;2092;62;60;61;0.5580210817624919;0.5458118774944327;0.31122683578546606;0.14800000877584518;115.46969299344309;115.46969299344309;0.08074461304952049;0.13853054707847293;0.5186553543620669;0.6060955089363151;-0.08020450110482108;0.8100788170965786;2;3;0.28643423977761795;0.4782612681200067;1;1;1542244;202;3099908;284;1357362
fortunato;400;4840;0.0;0.4575;1.0;0.4000000000000001;0.5500000000000002;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;1936;86;84;85;0.45160182875223376;0.45626935734351565;0.35072233424011484;0.1798575644743825;115.46969299344309;115.46969299344309;0.05452775532677797;0.1072247832374858;0.6149679674480432;0.9319345175698919;0.2813765311484436;0.8235099730884837;2;2;0.2845991210391918;0.47683643682127197;1;1;2613903;227;2058462;186;1327222
fortunato;400;5633;0.0;0.485;1.0;0.4000000000000001;0.45000000000000007;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;2253;68;66;67;0.4703326766029977;0.4688906583812289;0.33345042106362477;0.19348425281611428;115.46969299344309;115.46969299344309;0.10715446356471263;0.13274757806917584;0.5982857470785554;0.6873290389071429;0.05833885914603834;0.8157809919637703;3;3;0.30711460197268026;0.4889809575339006;1;1;2391736;354;1939600;251;1668059
fortunato;400;5045;0.0;0.4875;1.0;0.4000000000000001;0.5500000000000002;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;117;38;36;37;0.4793026788092509;0.49411475843384633;0.33259756193319784;0.23555738559343695;115.46969299344309;115.46969299344309;0.06273566043527296;0.08797281566249074;0.61209339760503;0.9018814111886709;0.2175631579091503;0.18853702738961525;2;2;0.28746561510049484;0.30557646832527663;1;1;1250156;306;2938935;316;1810287
fortunato;400;5156;0.0;0.48;1.0;0.4000000000000001;0.5500000000000002;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;2062;116;114;115;0.535205532092382;0.5355673388981002;0.27803095633671376;0.12985965960763884;115.46969299344309;115.46969299344309;0.09963166838074658;0.13376742434832944;0.42811356683090596;0.42082334411246475;0.04987450380502243;0.8364141969648776;2;3;0.3003638476959011;0.47750333441690296;1;1;1364221;801;3195726;817;1438435
fortunato;400;5200;0.0;0.5275;1.0;0.4000000000000001;0.45000000000000007;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;2080;14;12;13;0.5039656437124211;0.5044080937871642;0.34393708978896936;0.18134279112719057;115.46969299344309;115.46969299344309;0.07924669529857237;0.10558613478480909;0.6265053094721746;0.9327047319055013;0.07185430546094781;0.8003647327794725;2;2;0.2828427245360938;0.45096628233166736;1;1;2531492;158;2000577;204;1467569
fortunato;400;5951;0.0;0.49;1.0;0.4000000000000001;0.5500000000000002;-777;-777;2,15;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;270;32;30;31;0.4640569830612037;0.4548270892758082;0.3300338760314538;0.20175327166034168;115.46969299344309;115.46969299344309;0.12195375726126141;0.18252721859819293;0.561832567084869;0.6794677673796481;0.062613992129632;0.08805373787801354;2;3;0.3219687746344809;0.3564228981634145;1;1;3426759;557;890935;577;1681172
fortunato;400;4922;0.0;0.5;1.0;0.4000000000000001;0.5500000000000002;-777;-777;4,120;0.4;2;5000;0;-777;-777;0.2;0.2;5000;-777;1968;134;132;133;0.48795815037706447;0.4862971212995008;0.3207162013516753;0.143639880477764;115.46969299344309;115.46969299344309;0.06176825033356189;0.10241578554393965;0.5452333264560238;0.8471752377263055;0.06814530277165425;0.8385665956967693;3;3;0.28187655740815976;0.47257958968106906;1;1;2437527;133;2224491;141;1337708
